customer_id,persona,upi_monthly_inflow_avg,upi_inflow_volatility,upi_active_days_per_month,gst_monthly_turnover,gst_filing_consistency,utility_payment_regularity,utility_avg_delay_days,telecom_recharge_frequency,telecom_recharge_consistency,ecommerce_txn_frequency,ecommerce_return_rate,mobility_active_days,mobility_distance_trend,existing_bureau_flag,existing_bureau_score_partial,months_of_data_available,num_sources_available,default_label
6366e2dd-b960-46a8-8b68-f69e4e117f59,Small Merchant,64538.78,0.4608,20,146585.43,0.625,0.5759,17.24,,,3.23,0.1873,,,False,,13,4,1
b8ab4875-9366-4701-b214-0fbed1b89721,Gig Worker,37725.78,0.4006,23,,,,,3.15,0.7859,,,25.84,0.1767,False,,21,3,0
d96c6739-5b95-4293-b939-2cac698d8e08,First-time Borrower,78959.44,0.1539,23,,,0.8309,6.57,,,,,,,False,,27,2,0
7cd968c4-f623-4723-87ef-78a3f91c73c7,Small Merchant,159823.86,0.2321,24,330430.5,0.7976,0.7598,8.06,,,5.22,0.1533,,,False,,24,4,0
f47d0f30-7ac2-4e66-8646-d783422e048d,Small Merchant,94938.68,0.465,22,137657.28,0.5439,0.5407,12.59,,,2.31,0.2336,,,False,,11,4,1
956258cf-114f-4ef4-a30f-1a6743126098,Gig Worker,31820.17,0.4295,22,,,,,2.32,0.5725,,,19.05,-0.0197,False,,15,3,1
656582ed-6b8c-479b-8acb-530cad85414f,Informal/Rural Worker,27928.0,0.3752,17,,,0.739,1.53,2.72,0.8333,,,,,False,,16,3,0
369941aa-c394-49fc-81cf-9c3b3df72537,Gig Worker,33718.49,0.466,20,,,0.5818,11.04,1.96,0.6373,,,19.22,-0.0038,False,,21,4,0
246812a6-9c6c-441d-b13f-08f3c86522e9,Informal/Rural Worker,19782.83,0.5608,10,,,0.5409,12.54,2.23,0.563,,,,,False,,14,3,0
98f43193-698c-4856-ae61-d96f52728b8d,Informal/Rural Worker,21615.32,0.3667,16,,,0.6043,8.04,2.37,0.7129,,,,,False,,21,3,0
c7c6d0db-0438-4fb8-bfc0-ae76c7922ca3,First-time Borrower,76666.34,0.1027,21,,,0.7288,2.62,,,4.97,0.0844,,,True,750.0,20,3,0
ed4c7290-82d7-411e-92af-9c4e4e8a3034,Small Merchant,69950.95,0.4166,23,96887.69,0.5743,0.5673,12.49,1.59,0.5264,4.1,0.227,,,False,,10,5,1
cf6fa18c-c7df-46f8-830f-3fb7bdb076a9,Gig Worker,25565.75,0.433,19,,,0.5937,10.65,2.69,0.5734,,,19.31,0.0532,False,,12,4,1
42166182-48df-4b5a-80cc-f935067b6ce8,Small Merchant,162124.0,0.2669,29,262202.58,0.7965,0.7338,5.09,,,7.5,0.1077,,,False,,21,4,0
b2710705-ac0e-45e9-9935-ce37ce9686cd,Informal/Rural Worker,10180.04,0.5443,9,,,0.4975,13.1,1.91,0.5172,,,,,True,531.0,15,3,0
fb88aad9-b269-48ea-aeed-90f5e676a580,Gig Worker,33286.66,0.3122,23,,,,,2.81,0.6305,,,18.76,0.0752,False,,20,3,1
f003fb8f-d2ec-4f08-ac21-3ed42430b794,Informal/Rural Worker,30596.27,0.4074,22,,,0.9406,0.0,3.64,0.9694,,,,,False,,32,3,0
a8ec060c-8fe4-4258-a3e5-84da6b0f5562,Informal/Rural Worker,28761.47,0.3716,22,,,0.9294,0.61,3.9,1.0,,,,,False,,33,3,0
daf18549-5909-4245-bba5-ea2cddaf558a,First-time Borrower,63040.82,0.1987,20,,,0.8795,11.78,3.05,0.7037,6.14,0.1121,,,True,691.0,26,4,0
19ecee46-176e-4595-b222-7e7fdce6cca6,Small Merchant,92506.5,0.2852,22,270854.72,0.6539,0.6139,7.15,,,5.42,0.1663,20.48,0.0274,True,627.0,19,5,0
48f96996-9e93-490f-af2b-c8012f55cf4d,Informal/Rural Worker,26530.07,0.456,19,,,0.7816,1.35,3.11,0.8593,,,,,False,,24,3,0
4235cf57-3acf-4273-90ed-57b408d0ccf8,Informal/Rural Worker,19282.29,0.5666,12,,,0.6584,8.46,2.61,0.635,,,,,False,,18,3,0
176614c0-3071-4a5d-b37b-003c14102d5b,Informal/Rural Worker,24429.07,0.358,16,,,0.7034,5.02,2.83,0.7821,,,,,False,,26,3,0
37f1183f-f10a-4b8f-ad9c-fead42241b43,Informal/Rural Worker,7215.4,0.6835,6,,,0.4502,14.62,1.06,0.4137,,,,,False,,6,3,0
f21a0d9c-f882-4d5e-8f5a-467f4120033d,Small Merchant,176387.79,0.2187,28,366206.35,0.8703,0.875,2.97,,,9.39,0.1144,,,False,,30,4,0
8ebce98b-984e-4d17-844b-dc7f162a4772,First-time Borrower,45546.64,0.2233,20,,,0.6988,10.03,2.4,0.5076,5.28,0.1859,,,True,617.0,18,4,0
d8323f68-2acb-45e6-9e22-b2c94074ba92,First-time Borrower,72142.1,0.1628,23,,,1.0,2.62,,,6.56,0.0841,,,True,801.0,26,3,0
a34f7ae3-6c12-48a8-92c6-cca31c21237b,Informal/Rural Worker,16132.01,0.4773,10,,,0.5295,13.98,1.58,0.6327,,,,,False,,18,3,0
5cee0d45-666d-4a4c-8404-74f96a57abad,Small Merchant,131529.05,0.3386,24,242949.33,0.7933,0.7385,8.73,,,5.5,0.1303,,,False,,22,4,0
1ccb9516-aa9e-473c-9931-baf3ad525a35,First-time Borrower,51662.94,0.1816,17,,,0.6468,11.79,,,,,,,True,614.0,22,2,0
17c7558e-ecea-435a-a2fe-ccb535f173dc,First-time Borrower,47091.15,0.2896,15,,,0.6236,9.85,1.77,0.5253,,,16.58,0.0985,True,559.0,14,4,0
33946d6c-0c39-4f02-af18-6a5b75a3a105,Small Merchant,112902.64,0.4206,25,264195.32,0.7453,0.6687,7.9,2.29,0.5064,7.14,0.1437,,,False,,22,5,0
eb652a39-4be6-4262-81cb-bb1ca25b1a09,First-time Borrower,73237.08,0.1627,26,,,0.8887,3.95,,,,,,,True,720.0,27,2,0
fcf81150-231f-4106-94e5-274149eefa1d,Small Merchant,40316.84,0.4305,22,117643.52,0.6432,0.5408,16.02,,,,,,,False,,10,3,0
d4aea088-a889-49cc-b5c9-73db49260b9f,Gig Worker,40489.28,0.5157,21,,,,,2.34,0.579,6.02,0.1685,20.66,0.0864,False,,14,4,0
ee8c6615-387a-4012-b450-3abfba9c6bbf,Gig Worker,38953.04,0.3127,21,,,0.6775,6.86,2.32,0.7504,,,20.16,0.1477,False,,24,4,0
f9387e44-1385-4ffd-9235-1ea4a3710f70,First-time Borrower,61085.88,0.2116,20,,,0.6933,7.09,2.44,0.6618,,,,,True,665.0,20,3,0
653394a0-8396-4c04-9f11-cdbc06da7e38,Small Merchant,74329.33,0.308,22,191334.89,0.6608,0.5837,13.16,1.97,0.6157,3.97,0.1399,,,False,,13,5,0
2297e603-a903-48a0-a752-5a00b9ffac06,Gig Worker,27369.38,0.444,28,,,,,2.67,0.8099,6.76,0.1106,18.73,-0.0207,False,,24,4,0
9837322b-fdbb-44f4-a639-fafa7a00aa6b,Small Merchant,90870.78,0.3434,23,161410.16,0.5993,0.5878,9.79,,,4.32,0.1934,12.83,0.0176,False,,18,5,0
bcfa7757-7005-4d6d-a796-10a0b0695293,Small Merchant,78268.77,0.4842,21,160298.24,0.5555,0.4756,15.32,,,3.2,0.2437,,,False,,13,4,0
ad95d94e-dc54-4d40-a032-e27c25449d49,Informal/Rural Worker,32048.81,0.3578,18,,,0.8832,0.0,3.21,0.8662,,,,,False,,30,3,0
5e041a70-05b3-4d07-8f79-24304ba839f8,Gig Worker,38938.49,0.3329,25,,,0.7014,4.98,,,,,24.77,0.0371,False,,23,3,0
7bc8b45b-15ec-4a6e-a5ef-cd30767eaedf,Informal/Rural Worker,10313.1,0.6409,11,,,0.5924,18.73,1.17,0.6748,,,,,False,,9,3,0
59e59847-a513-444b-823e-d36ab346e6ce,Gig Worker,29194.91,0.4838,20,,,,,1.31,0.5867,,,15.27,-0.1199,False,,8,3,0
6ec0a8cb-90cc-4b2e-aec0-48323c3f4e41,First-time Borrower,58348.62,0.3131,18,,,0.6945,8.53,2.08,0.6071,,,,,False,,21,3,0
a52e1c32-03f9-4f80-b2fb-523f5b4a9212,Informal/Rural Worker,22690.53,0.5125,16,,,0.5847,8.22,2.41,0.6849,,,,,False,,23,3,1
b43212ca-b631-4957-98db-4f3f9956b224,Gig Worker,23978.45,0.4586,16,,,,,1.51,0.438,,,12.78,-0.0694,True,470.0,10,3,1
7aadc7d1-3e1c-4d9a-910e-9a52bc04f5d3,Gig Worker,43099.87,0.297,27,,,,,2.7,0.9442,,,28.11,0.245,False,,26,3,0
c81e8c4d-a082-403f-bcc8-d6609098070a,Gig Worker,17386.98,0.4763,20,,,,,1.38,0.5791,4.36,0.2145,13.63,-0.1244,False,,15,4,0
3965b872-a8a9-4ac0-8da3-766b4f67a994,First-time Borrower,44387.82,0.2771,16,,,0.5666,11.66,1.82,0.46,,,,,False,,13,3,0
f274f564-3c55-4bd2-abd7-6dffca92dd8a,Gig Worker,31881.76,0.3075,22,,,0.7328,6.76,1.66,0.6467,,,17.19,-0.0196,False,,19,4,0
263370b1-264f-419b-84ed-b1e1838ad6e7,Small Merchant,110747.56,0.3549,25,239382.56,0.6678,0.599,8.35,2.03,0.6469,4.99,0.2202,,,True,589.0,17,5,0
9accc4e4-39bc-4b11-a7bf-4b6d4cf74680,Gig Worker,45851.18,0.2207,28,,,,,2.68,0.7347,,,18.32,0.124,False,,24,3,0
41e573c6-3d46-4a90-85a6-8378d05e8488,Informal/Rural Worker,22358.96,0.5302,16,,,0.7222,7.36,3.2,0.7387,,,,,False,,26,3,0
45223d98-43c8-479a-a2af-08bcede17166,Gig Worker,39082.86,0.241,24,,,,,2.84,0.7536,,,24.5,0.1542,False,,29,3,0
4456f194-b1bc-4f1e-8ec4-da818f84d35f,First-time Borrower,45109.43,0.3041,18,,,0.7224,12.45,,,,,,,True,568.0,19,2,0
bffe0703-8f7c-4e34-877e-42f8a62b968c,Informal/Rural Worker,21434.54,0.4836,13,,,0.7343,10.02,2.61,0.6088,,,,,False,,22,3,0
5550b909-3e19-41e2-8faf-cb1ee48cd79f,First-time Borrower,52915.26,0.1975,18,,,0.6499,12.09,,,,,,,True,596.0,20,2,0
fa86df0a-bdbb-4ed6-96d4-4ea0787f1cdb,Small Merchant,96877.75,0.3854,20,185893.56,0.6818,0.6327,7.4,,,,,,,False,,16,3,1
eb5c794d-9c7b-49e4-a46c-cee4b27d497a,Gig Worker,28221.14,0.4633,18,,,,,2.04,0.5274,,,18.76,-0.112,False,,10,3,0
a9faba97-138e-4360-8a28-12c8af7133a4,Gig Worker,17869.27,0.5744,20,,,,,1.56,0.4838,2.0,0.2554,10.17,-0.1088,False,,9,4,1
05072d25-ae4a-4e68-a7c5-1e690c686e6f,Gig Worker,37884.47,0.2276,27,,,,,3.18,0.9363,,,23.85,0.1712,False,,32,3,0
feaadb9f-419a-4447-af5c-1230ffff1675,Small Merchant,72359.2,0.3591,21,205872.69,0.5997,0.5936,12.49,,,4.09,0.1796,,,False,,10,4,0
7274cb61-33d2-47e8-ab38-24c133c3d13e,Gig Worker,35382.35,0.4537,24,,,,,2.53,0.6522,,,20.87,-0.023,False,,24,3,0
2304a4ae-4c99-4f9a-8917-e3e6e2a7dcbe,Informal/Rural Worker,21880.19,0.5575,12,,,0.7366,11.18,2.22,0.7072,,,,,False,,21,3,1
47dde58e-8684-4c40-b59c-f4346b41d35f,Informal/Rural Worker,16855.8,0.3319,15,,,0.717,8.0,2.51,0.6627,,,,,False,,14,3,0
a2e0f4e0-f51f-43e6-9d40-47f6a4ad1bfb,Small Merchant,135490.9,0.3609,24,208054.41,0.6772,0.6639,10.18,,,4.62,0.2242,,,False,,14,4,0
8cda507c-8034-4799-88f3-9f15ad4bd328,Informal/Rural Worker,19164.19,0.4183,17,,,0.7547,10.45,2.65,0.7845,,,,,False,,17,3,0
1835be40-48a7-442b-9751-8dc0765302d8,Small Merchant,168542.65,0.2403,28,402744.4,0.9134,0.795,4.32,,,8.7,0.1463,,,False,,30,4,0
fd090f00-6640-4dae-aea8-754b0195a07e,Informal/Rural Worker,30462.68,0.2945,19,,,0.838,2.15,3.51,0.8457,,,,,False,,21,3,0
422c765e-811d-4b26-9274-d4c9fae8d24e,Small Merchant,137801.3,0.2726,24,301688.71,0.7933,0.8328,3.8,,,6.62,0.1148,,,True,729.0,23,4,0
484ce26f-cf62-4c97-9c6b-8a862064482f,Gig Worker,28709.97,0.39,19,,,,,1.54,0.4723,2.16,0.237,17.46,-0.0772,False,,12,4,1
20ddedab-c2d7-4128-a9f9-f0c8d0e7faa5,Gig Worker,48786.59,0.2725,27,,,0.8885,0.73,2.66,0.7884,,,23.52,0.1595,False,,22,4,0
ca528d56-5876-485a-b156-fd2b51ec7f71,Informal/Rural Worker,21126.75,0.5183,15,,,0.7477,11.2,2.4,0.6412,,,,,False,,26,3,1
b321962e-0032-4581-bb7e-ff28ae0064e3,First-time Borrower,61388.66,0.1958,24,,,0.7985,7.55,3.09,0.6912,7.33,0.1367,,,True,723.0,22,4,0
8f2a4c1d-d18f-4ab8-9584-de706051e256,First-time Borrower,52210.92,0.2098,19,,,0.6115,9.5,,,5.07,0.1451,,,False,,17,3,0
51bae02e-ea3c-4fa3-9dec-52c8eb08cba5,Small Merchant,190553.59,0.1816,27,415257.08,1.0,0.8611,4.31,,,9.11,0.1136,,,False,,32,4,0
e3c10300-d960-4dd5-b912-1af4a947a6b4,First-time Borrower,63167.48,0.2024,21,,,0.6804,8.96,,,5.71,0.124,,,True,698.0,20,3,0
9b6d6203-fdba-4481-810f-49539bd428a7,First-time Borrower,44218.16,0.2239,17,,,0.5248,13.55,,,4.03,0.1904,,,True,604.0,9,3,1
8cf309c1-93be-4be3-8a88-3fdffe7111f7,Small Merchant,59337.3,0.4829,21,89459.85,0.6005,0.5274,14.79,,,4.46,0.2128,,,False,,11,4,1
6a425416-4dc0-4d1e-adb2-13cdb5485ab7,First-time Borrower,33249.46,0.2769,14,,,0.6465,14.76,,,1.28,0.2066,,,True,497.0,9,3,0
040863c0-fa35-4a3c-9327-ba7534078ba4,Small Merchant,115061.95,0.3385,24,301614.96,0.8257,0.7549,9.05,,,,,,,True,734.0,22,3,0
5f0e7da0-60d9-41db-98ee-fd5d3a192bd6,Informal/Rural Worker,16425.08,0.5509,12,,,0.6919,5.65,2.15,0.6419,,,,,False,,20,3,0
f7fdd34f-481c-43c2-8b59-7508d5798834,Small Merchant,177506.58,0.3058,26,342926.81,0.8649,0.8347,1.96,2.72,0.8338,,,,,False,,22,4,0
29fabf01-9862-4837-9158-b28697b6f9de,Informal/Rural Worker,26035.36,0.3905,19,,,0.8466,4.33,2.98,0.7072,,,,,False,,21,3,0
466cf702-e010-4495-8e8e-721f03307f2c,Informal/Rural Worker,16507.59,0.5597,16,,,0.6377,9.43,1.88,0.648,,,,,False,,16,3,0
d2acb518-9d2c-4896-87f1-11a24ee6cf46,First-time Borrower,34309.24,0.2696,14,,,0.5911,11.84,,,,,15.82,0.0349,True,504.0,8,3,1
664440ab-1a43-4d66-95b1-1ac1bf951886,Gig Worker,46132.65,0.3136,25,,,,,3.1,0.9352,8.64,0.0998,24.55,0.2303,False,,23,4,0
931323f9-20ae-4eaa-abd1-d9fab88c08e9,Gig Worker,32492.63,0.3154,21,,,,,1.89,0.7398,,,20.39,-0.0001,False,,16,3,0
bdda2335-b36c-4358-9558-0a5a6c484f9c,First-time Borrower,67033.07,0.1884,24,,,0.8247,4.11,2.2,0.7889,,,,,True,691.0,24,3,0
2da9be8f-1aaf-4278-a14c-500b08f09f72,Gig Worker,26664.59,0.4163,20,,,,,,,,,12.94,-0.0032,False,,17,2,1
59ea4231-cd2c-40f3-9618-84da22318a2e,Informal/Rural Worker,12430.08,0.5619,10,,,0.495,16.15,,,,,,,False,,13,2,1
96a67c68-66cb-43a2-ba18-107ce5f4c02b,Informal/Rural Worker,20058.38,0.5078,15,,,,,2.42,0.6887,,,,,False,,20,2,0
35528dbc-cebb-4de8-965a-09cf990fc75a,First-time Borrower,52145.71,0.2161,20,,,0.68,9.86,1.66,0.6535,4.87,0.1805,,,True,654.0,16,4,0
cb826add-be40-49e1-bf75-16e547dc45d3,Informal/Rural Worker,26872.73,0.507,15,,,0.6431,8.53,2.22,0.7399,,,,,False,,17,3,0
1082664b-dfa6-4e80-9319-28a6323e4dd0,First-time Borrower,40258.45,0.2441,18,,,0.585,14.76,,,,,,,True,492.0,10,2,0
c976791c-0177-4811-8456-09f84bd237b2,Small Merchant,111354.72,0.3154,26,221395.65,0.6998,0.7356,10.11,1.67,0.5992,4.17,0.1144,,,False,,21,5,0
e0f68344-4e7d-4bfe-b5bd-ef635b5bc9a1,Informal/Rural Worker,29757.24,0.3516,20,,,0.8794,0.98,3.59,0.8439,,,,,False,,28,3,0
f62641ee-fd38-4fda-9985-51a1a1b02a8d,First-time Borrower,82395.01,0.1349,24,,,0.8992,0.68,,,,,,,True,798.0,25,2,0
a7afcd49-5fc0-492d-98b2-151632e53604,Small Merchant,115105.0,0.3076,24,269498.83,0.677,0.7069,7.21,,,6.45,0.1987,,,False,,20,4,0
bfbb1b7d-9a3d-4659-bc5e-3997e982d082,Small Merchant,60584.19,0.4596,19,159634.95,0.5435,0.6455,13.63,0.89,0.5202,3.55,0.2781,13.8,-0.0399,False,,12,6,0
33ef1bab-93c9-4631-b8f3-272a7e617120,Gig Worker,47359.09,0.5164,25,,,0.6307,8.53,2.2,0.7455,,,20.53,-0.0032,False,,17,4,0
4034b7b4-c3b5-49e9-8187-d25ce90ce824,Informal/Rural Worker,27854.82,0.5109,15,,,0.7287,8.11,2.33,0.7675,,,,,False,,28,3,0
f4b4aaf1-502e-413a-9389-48a787f8c5e1,First-time Borrower,75379.78,0.1736,26,,,0.7874,3.51,2.41,0.8799,,,,,False,,23,3,0
afb806eb-a780-4a39-8e9c-b6072cd2d96b,Informal/Rural Worker,19578.22,0.3521,11,,,0.5812,8.65,2.29,0.5561,,,,,False,,20,3,1
414b43e7-3531-4279-ae13-bce01f8570d5,Informal/Rural Worker,23286.17,0.4585,16,,,0.6849,6.29,2.69,0.8165,,,,,False,,19,3,0
8d18c382-4f6b-42de-a4f2-f5f9a225f5ad,First-time Borrower,47765.01,0.1828,20,,,0.73,9.29,,,5.58,0.1913,,,True,586.0,13,3,1
a9e7ccbf-dcac-4772-a55b-bcfe198ac35a,First-time Borrower,44722.42,0.2537,15,,,0.6098,16.25,,,,,,,True,564.0,16,2,0
61579fc1-662d-49f1-bcbf-49ea6a2fe5e1,Informal/Rural Worker,24799.07,0.363,21,,,0.7973,4.92,2.86,0.8074,,,,,False,,27,3,0
bc397832-a8a4-4ffa-b2dc-6d32dc965f3c,Gig Worker,51305.89,0.2538,29,,,0.8627,2.95,,,,,30.0,0.1924,False,,28,3,0
cd18fb81-38db-4c24-b590-b1bae82199ed,Gig Worker,49463.04,0.2227,27,,,,,3.42,0.8792,10.99,0.0463,26.64,0.1532,False,,29,4,0
deefd643-2b14-4c53-8def-bc6a361b3d16,Gig Worker,33787.47,0.3769,19,,,,,2.05,0.675,,,17.54,0.1349,False,,15,3,0
e167232c-bfe0-4ef3-9a5e-efecd3269780,Gig Worker,46330.82,0.4612,21,,,0.89,6.29,2.6,0.7845,,,20.12,0.0936,False,,25,4,0
9ef391be-6833-410c-9c2b-d30987279ae2,First-time Borrower,33965.08,0.2421,13,,,0.4294,15.91,,,1.7,0.211,,,False,,14,3,1
0782c205-250b-46b4-a369-69fe29adfaca,Small Merchant,116334.98,0.3693,25,250727.06,0.7323,0.6107,8.48,,,,,,,True,661.0,15,3,1
d8d06565-e011-4289-854e-2f9ab03abe71,First-time Borrower,37375.3,0.14,17,,,0.5745,7.12,,,,,,,True,509.0,18,2,1
4b35a6f2-c48b-420b-a1e3-aff43a87f1db,First-time Borrower,69232.17,0.215,24,,,0.9662,8.66,2.5,0.6982,7.47,0.1229,,,True,714.0,23,4,0
23298f18-34ce-4991-8f60-aca275ca19fc,First-time Borrower,53285.22,0.2494,21,,,0.6185,12.94,,,5.23,0.1303,,,True,578.0,14,3,0
e5f629fe-b863-4d78-9ad5-fd2d0f6d39ce,First-time Borrower,44567.44,0.2265,19,,,0.771,8.85,2.24,0.6132,6.67,0.1374,,,True,630.0,16,4,0
afe1aea9-7f18-4683-9311-25c642f73315,First-time Borrower,57623.17,0.2938,23,,,0.8661,11.0,2.28,0.6796,5.28,0.158,,,False,,26,4,0
b52c5813-56fd-487b-b5f1-1363e5b72f28,Gig Worker,26765.52,0.5178,21,,,0.4853,15.37,1.63,0.5874,4.22,0.2364,12.92,-0.0721,False,,12,5,1
7cf08d34-49b7-457c-8bfd-880e821a1eb6,First-time Borrower,51571.55,0.1965,19,,,0.7579,11.3,2.35,0.7172,,,,,True,627.0,17,3,0
17ab6b19-4232-47aa-86aa-7e57150d4628,First-time Borrower,32297.71,0.2973,15,,,0.5621,16.94,1.56,0.5064,3.44,0.2097,,,True,504.0,13,4,0
64684494-8b47-4ea1-8a72-20f406c1b86f,First-time Borrower,49616.62,0.208,24,,,0.5733,9.3,,,4.41,0.2089,16.65,-0.014,False,,16,4,1
173988ef-7ab5-4f79-a129-55df47f31148,Gig Worker,38525.22,0.3708,24,,,,,2.9,0.7641,,,23.71,0.1199,False,,25,3,0
cfde7cc5-5733-4e38-87e8-6a0aa89d5321,Informal/Rural Worker,18937.67,0.4652,12,,,0.5389,12.01,2.16,0.6114,,,,,False,,19,3,0
007bd767-0e4f-4e21-b0b4-83c7176ed716,Informal/Rural Worker,18311.99,0.4933,18,,,0.7487,7.67,2.53,0.808,,,,,False,,16,3,0
c77cadf7-79ed-4a59-80b4-5576851c9cbe,First-time Borrower,53520.55,0.213,18,,,0.5604,10.55,,,4.05,0.1804,,,True,539.0,14,3,1
10cd86b3-4ae8-41d6-9e35-cefed4ca024e,Small Merchant,51151.31,0.4297,22,112601.41,0.5836,0.6197,16.97,,,3.62,0.2583,,,False,,12,4,1
a29d7d9f-5b3c-4cab-8f7d-5ec7bfdac649,First-time Borrower,61674.91,0.131,22,,,0.7446,11.42,,,,,,,True,638.0,25,2,0
cf6060f7-7156-4c3d-be22-c8b5feac8ae2,First-time Borrower,44656.84,0.246,17,,,0.6803,13.61,2.35,0.6286,,,15.75,0.0149,False,,17,4,0
334ac421-7581-4c89-99fe-a6fac540f425,Gig Worker,30327.23,0.5609,21,,,0.5221,13.43,2.02,0.5149,,,15.8,-0.0993,False,,9,4,0
fee9d0cd-c398-49d6-8115-bc43bc8c06b5,First-time Borrower,31448.74,0.2931,14,,,0.5184,11.53,,,,,,,True,535.0,9,2,1
8718c1fc-496e-4a63-bd8c-6314c1288242,Informal/Rural Worker,18361.33,0.5859,10,,,0.803,11.37,2.25,0.7038,,,,,False,,15,3,0
83159af0-1d17-48eb-b05c-53d75204d094,Informal/Rural Worker,29454.87,0.3086,16,,,,,3.03,0.8869,,,,,False,,29,2,0
89916346-cf09-439e-9312-44dc47683cd2,Informal/Rural Worker,34084.29,0.2808,20,,,0.8555,5.46,3.65,0.9354,,,,,False,,34,3,0
a8fc760f-ba06-4eb6-96a1-c4f392061620,Informal/Rural Worker,14545.8,0.5387,10,,,0.6073,9.51,2.09,0.6513,,,,,False,,13,3,0
e622d69a-c819-4d9e-8a44-6685b82f7bc0,First-time Borrower,44945.94,0.3071,16,,,0.6874,16.15,,,,,,,True,511.0,15,2,0
3fe1b4fd-e9bb-4ca6-be9b-bf061ccb9c84,Small Merchant,131478.26,0.3725,24,308093.51,0.74,0.8115,5.71,,,,,,,True,688.0,21,3,0
a2c42e83-072a-4145-bf4d-37bcd6614b92,Informal/Rural Worker,20580.64,0.4739,17,,,0.8136,8.03,2.49,0.7367,,,,,False,,24,3,0
7072bd1c-257f-48c6-a7c6-d40344895cde,First-time Borrower,61974.1,0.2289,21,,,0.7092,5.44,,,,,,,True,691.0,23,2,0
4ca47e9d-c3d0-47fe-add8-8856f1652139,Informal/Rural Worker,35284.02,0.3889,21,,,0.8552,0.97,3.48,0.9214,,,,,False,,34,3,0
bd99577b-38ce-4bce-8b24-4f9fa3f3f971,First-time Borrower,70913.79,0.1583,22,,,0.8909,5.1,,,,,,,False,,21,2,0
ab86dc62-f5ef-49c9-96de-ec36abc69108,Informal/Rural Worker,22826.76,0.4574,16,,,0.6196,5.46,,,,,,,False,,17,2,0
1fae133d-f01a-4835-b8ae-f72f9a68234f,Small Merchant,109666.02,0.4049,25,227365.37,0.7019,0.7112,15.5,,,,,,,False,,19,3,0
0f4f4bb7-565c-483f-92f7-6022240b1166,Gig Worker,26823.96,0.5179,20,,,,,2.14,0.6661,3.77,0.1927,16.35,-0.0245,False,,13,4,0
20dde0f8-98f8-47f0-8d3f-390159c22e03,Small Merchant,94584.69,0.4271,20,172023.77,0.5907,0.526,13.15,,,5.32,0.2206,,,True,566.0,15,4,0
486ab94d-5b8f-4125-a135-7dcd4d4d4c26,Informal/Rural Worker,27832.46,0.3262,17,,,0.8932,3.15,3.36,0.9138,,,,,False,,29,3,0
568e1017-1506-4f39-93c3-85960e78752a,Gig Worker,32390.06,0.4311,25,,,,,2.29,0.6537,7.1,0.1106,17.73,-0.0383,True,664.0,15,4,0
723d674a-5a3a-4680-ac11-26f7c02c9add,First-time Borrower,54513.09,0.1441,21,,,0.7053,10.29,,,7.58,0.1611,,,True,606.0,18,3,1
f82b0f38-7cc2-4d4a-b305-2b1258f9a44b,Small Merchant,110591.36,0.3525,23,267225.71,0.7059,0.7572,11.9,,,4.17,0.1444,,,False,,18,4,0
63241e9d-84b9-4084-8b21-44609430dd04,Gig Worker,43351.46,0.2924,25,,,,,,,,,19.58,0.0077,False,,24,2,0
71cf65e7-e824-4a63-a30c-3ceadf1032bc,First-time Borrower,54512.51,0.1954,20,,,0.7652,13.58,,,6.58,0.2428,,,True,534.0,16,3,1
759188cb-bc77-4d6b-8f09-ef20ac197c39,First-time Borrower,41682.9,0.24,19,,,0.6063,17.86,,,,,,,False,,17,2,1
d9f676a8-67a8-4d95-b5e0-9917aec08fdc,Small Merchant,46225.77,0.3831,21,123513.03,0.5585,0.5872,17.78,,,3.81,0.1954,,,False,,9,4,0
42387606-08b4-4778-9dbb-7a3218f7592c,Gig Worker,28631.79,0.4614,23,,,,,1.97,0.5337,,,17.21,0.0038,False,,10,3,1
3b60947e-fe76-4e53-b00a-7b734eee03f2,First-time Borrower,52526.48,0.1634,14,,,0.6328,16.52,,,,,14.75,0.0286,True,539.0,15,3,0
952aa8c6-079d-4553-83ff-fd85d098ee5f,First-time Borrower,64524.88,0.1706,21,,,0.7833,4.11,2.34,0.816,,,,,True,623.0,22,3,1
a647a443-43a5-4674-9f48-c423dad3483c,Gig Worker,35774.44,0.4881,22,,,,,2.49,0.8055,,,22.32,0.0749,False,,22,3,0
a19ad891-1990-4cbc-9c75-c2acc4978dfc,First-time Borrower,97859.46,0.1636,23,,,0.8351,0.79,3.73,0.8368,,,,,True,803.0,27,3,0
600a8236-b016-491e-8bb9-bfa1a6e72691,Gig Worker,40837.58,0.3388,25,,,,,2.92,0.7506,,,23.17,0.0838,False,,26,3,0
ead236dc-d96f-4820-9bb3-003e410e7269,Informal/Rural Worker,18381.52,0.6722,8,,,,,1.95,0.6557,,,,,False,,15,2,0
de8dc6d1-a9e5-4232-9daf-4bf326fe551c,Gig Worker,35947.23,0.3267,25,,,,,,,,,22.85,0.1703,False,,22,2,0
1419beef-5e68-43ac-a12e-252404843cfd,Informal/Rural Worker,26136.33,0.4398,16,,,0.9103,7.51,3.04,0.8296,,,,,False,,27,3,0
296c870c-1b67-4863-8fff-00badb4f0e58,Gig Worker,38058.15,0.3538,23,,,0.7022,9.16,2.87,0.7675,,,20.93,0.1221,False,,21,4,0
